Date;Location;Latitude;Longitude;Operator;AC Type;Aboard;Aboard Passangers;Aboard Crew;Fatalities;Fatalities Passangers;Fatalities Crew;Ground;Summary;;;
02/09/1937;São Francisco;#CAMPO!;#CAMPO!;United Air Lines;Douglas DC-3A;11;9;2;11;9;2;0;The aircraft crashed into San Francisco Bay, approximately 2 miles offshore, while on approach. The accidental jamming of the elevator controls as the result of the co-pilot's microphone being inadvertently dropped and lodged between the elevator control column and the seat rail in such a way that the crew was unable to prevent rapid descent of the airplane. First accident involving a DC-3.;;;
02/19/1937;McPherson Ranges, Queensland, Australia;#CAMPO!;#CAMPO!;Airlines of Australia;Stinson Model A;7;5;2;5;3;2;0;Flying low to maintain visual contact with the ground the plane ran into downdrafts that exceeded its ability to climb. The plane crashed and burned.;;;
03/12/1937;Banjul;#CAMPO!;#CAMPO!;Deutsche Lufthansa;Heinkel He-111V2;4;0;4;4;0;4;0;"The German mail plane crashed into a swamp. The plane was named 'Rostock.""";;;
03/24/1937;Near Ouroux, France;#CAMPO!;#CAMPO!;Imperial Airways;Short  S-23 (flying boat);6;1;5;5;1;4;0;Crashed into trees on a mountainside in a snowstorm.;;;
03/25/1937;Clinton;40,4886;-80,2962;Trans Continental and Western Air;Douglas DC-2-112;13;10;3;13;10;3;0;While attempting to land the aircraft banked left and crashed short of the runway. Heavy icing which rendered the plane uncontrollable.;;;
03/26/1937;Wetnum, Germany;#CAMPO!;#CAMPO!;Deutsche Lufthansa;Junkers JU-52/3m;6;4;2;0;0;0;0;Engine failure led to a crash landing in a field.;;;
05/06/1937;Lakehurst;40,0131;-74,3204;Deutsche Zeppelin Reederei;Zeppelin LZ-129;97;36;61;35;13;22;1;The airship Hindenburg caught fire and burned while being moored at Lakehurst, New Jersey.  Possible causes were static discharge which ignited leaking hydrogen or sabotage. It has been theorized that a sudden turn just before landing caused a steel cable to snap which punctured one of the hydrogen airbags. Thereafter, when mooring ropes were dropped to the ground, the cage was discharged setting up a static discharge between the Hindenburg's outer skin and frame causing the hydrogen to ignite.;;;
05/20/1937;Estugarda;48,7833;9,1833;Deutsche Lufthansa;Heinkel He-70;4;2;2;4;2;2;0;Stalled and crashed on takeoff.;;;
06/02/1937;Uádi Halfa;21,7833;31,3667;Linea Aerea Nacional de Chile;Sirkorsky S-43 (flying boat);8;4;4;8;4;4;0;On final approach at night, the crew elected to make a go around for unknown reasons. The aircraft stalled and crashed short of runway.;;;
07/02/1937;Lae;-6,7330;146,9900;Private - Purdue Reasearch Foundation;Lockheed 10E Electra;2;0;2;2;0;2;0;The plane disappeared while en route from  Lae to Howland Island. The aircraft had to be flown higher than expected due to storms which used extra fuel.  In addition, strong head winds were encountered.  The aircraft most likely ran out of fuel and ditched into the ocean 50 to 100 miles northwest of Howland Island. Amelia Earhart, 40, and navigator Fred Noonan, killed.;;;
07/28/1937;Halle;50,7368;4,2371;KLM Royal Dutch Airlines;Douglas DC-2-115L;15;10;5;15;10;5;0;The aircraft crashed  into a potato field after possibly being struck by lightning and after an in-flight fire.;;;
08/02/1937;Uádi Halfa;21,7833;31,3667;Ala Littoria;Savoia-Marchetti SM73;9;5;4;9;5;4;0;Crashed into a building on takeoff. The accident happened after the crew abandoned the approach and attempt an overshoot maneuver,;;;
08/03/1937;Cristóbal;9,3501;-79,9004;Pan American Grace Airways;Sikorsky S-43;14;11;3;14;11;3;0;The flying boat plunged into the ocean 20 miles off of Cristobal. The plane probably struck the water at high speed and was destroyed by an immediate explosion and fire.;;;
08/06/1937;Bistri?a;47,1322;24,4951;Aeroflot;Douglas DC-2;5;2;3;5;2;3;0;While en route, the plane caught fire and crashed. A passenger lit a cigarette in the rear toilet and ignited accumulated vapors.;;;
08/08/1937;Keelung;#CAMPO!;#CAMPO!;China National Aviation Corporation;Sikorsky S-43;11;8;3;3;0;3;0;Forced to ditch into the sea due to bad weather. One wing broke off due to high waves and 8 passengers hung on to the remaining wing until rescued. The aircraft was named Chekiang.;;;
08/10/1937;Daytona Beach;29,2071;-81,0207;Eastern Air Lines;Douglas DC-2;9;7;2;4;2;2;0;The plane struck a power pole while taking off from Daytona and crashed to the ground 600 feet from the first point of impact. The absence of reasonable notice to those operating and navigating the aircraft that an object had been erected which constituted a hazard to the aircraft taking off.;;;
08/23/1937;San Luis;-33,2757;-66,3442;Pan American Grace Airways;Douglas DC-2;3;0;3;3;0;3;0;The cargo plane crashed and burned in a field while en route after entering dense fog.;;;
08/27/1937;Wau;-7,3381;146,7157;Guinea Airways;Stinson SR-7 Reliant;1;0;1;1;0;1;1;After taking off in foggy condition, the cargo plane lost altitude and crashed into a house.;;;
10/01/1937;Falero;37,9339;23,6852;Imperial Airways;Short Empire flying boat;14;9;5;2;2;0;0;Crashed as it landed in Phaleron Bay. Two passengers drowned. Poor visibility was blamed for the accident.;;;
10/06/1937;Palimbão;-2,9880;104,7603;KLM Royal Dutch Airlines;Douglas DC-3;11;7;4;4;1;3;0;While in initial climb, the left engine failed. The crew decided to return for a safe landing but the aircraft hit  tree tops, stalled and crashed. Bronislaw Hubermann, celibrated Polish violinist was sightly injured.;;;
10/17/1937;Haydens Peak, Wyoming;#CAMPO!;#CAMPO!;United Air Lines;Douglas DC-3;19;16;3;19;16;3;0;The plane crashed into the side of a mountain (Humpy Ridge)  in level flight at 10,000 ft. under adverse weather conditions. Static conditions encountered in the last portion of the flight which rendered the reception of radio range signals unintelligible. The continuation of the flight into mountainous country at an altitude below of higher mountains without the aid of ground visibility or radio signals to definitely identify position. A change in the weather caused by the approach of an unpredicted cold front.;;;
10/26/1937;Off Western Africa;#CAMPO!;#CAMPO!;Air France;Dewoitine D-333;7;2;5;7;2;5;0;Disappeared after sending a distress call while en route.;;;
11/12/1937;Mannheim;49,4847;8,4767;Deutsche Lufthansa;Heinkel He-111;12;9;3;10;7;3;0;Hit the ground prematurely while attempting to land in fog.;;;
11/16/1937;Oostende;51,2154;2,9287;Sabena;Junkers JU-52/3m;11;8;3;11;8;3;0;The aircraft was flying from Cologne to London and should have made a scheduled stop at Brussel's Haren airport.  However, Brussels was shrouded in fog and the pilot was advised to fly on to Ostend. Weather conditions were poor in Ostend as well and the aircraft hit a factory chimney while flying on approach to Ostend Stene airport.  All on board were killed including the Grand Duke and Duchess of Hesse who were traveling to London for a minor royal wedding. An airport employee was blamed for not guiding the pilot down in conditions of poor visibility.;;;
11/26/1937;Croydon;51,3727;-0,1099;Deutsche Lufthansa;Junkers JU-52;3;0;3;3;0;3;0;Engine failure on takeoff caused the cargo plane to stall and crash into a hanger.;;;
12/04/1937;Munique;48,1391;11,5802;Ala Littoria;Junkers JU-52;17;14;3;4;4;0;0;Crashed into a hill while on approach in low visibility.;;;
12/05/1937;Brindisi;40,6362;17,9390;Imperial Airways;Short S-23 (flying boat);8;4;4;2;1;1;0;Stalled during takeoff and crashed into the sea. Wrong flap setting for takeoff, causing the aircraft to stall.;;;
12/05/1937;Brindisi Harbor, Italy;#CAMPO!;#CAMPO!;Imperial Airways;Short Empire Flying Boat;19;13;6;2;1;1;0;The flying boat crashed while attempting to take off. The aircraft was named Cygnus.;;;
12/08/1937;Saint Sauveur, France;#CAMPO!;#CAMPO!;Air France;Potez 621;7;6;1;2;1;1;0;Crashed in poor weather conditions while flying too low hitting Pas de la Motte peak.;;;
12/24/1937;Kašperské Hory;49,1439;13,5594;Air France;Wibault 283-T12;3;1;2;3;1;2;0;The plane was 10 minutes from landing at Vienna when it was told to change course by the Prague airport controller. The change took the plane into mountainous terrain in snowy conditions. The plane impacted Hutska Hora mountain at an alitiude of 3,300 feet. The cause was never determined. Possibly a naviational error or for political reasons.;;;
01/04/1938;Frankfurt am Main;50,1109;8,6795;Lufthansa;Junkers JU-38;6;3;3;6;3;3;0;Crashed short of the runway while attempting to land in snow and icing conditions.;;;
01/10/1938;Bozeman;45,6793;-111,0466;Northwest Orient Airlines;Lockheed 14H Super Electra;10;8;2;10;8;2;0;"The aircraft crashed 12 miles northeast of Bozeman after experiencing structural failure of the tail. There was severe turbulence reported in the area at the time of the accident. The structural failure of the upper vertical fins and rudders due to flutter ""natural resonance, or period of vibration"" which resulted in the separation of the rudder and fins and loss of control of the aircraft.";;;
01/11/1938;Pago Pago;-14,2733;-170,7030;Pan American World Airways;Sikorsky S-42 (flying boat);7;0;7;7;0;7;0;"The aircraft exploded in mid-air as the crew attempted to dump fuel for an emergency landing at Pago Pago. Neither the plane or seven crew members were ever found. The aircraft was named ""Samoan Clipper.""  Pan American's first and chief pilot, Captain Edwin C. Musick, killed.";;;
01/12/1938;North Pine, Ontario, Canada;#CAMPO!;#CAMPO!;General Airways;Stinson Reliant SR-9;1;0;1;1;0;1;0;Crashed in rugged terrain while en route.;;;
02/02/1938;Off San Clemente Island, California;#CAMPO!;#CAMPO!;Military - U.S. Navy / Military - U.S. Navy;Consolidated PBY-2 / Consolidated PBY-2;14;0;14;11;0;11;0;The two aircraft crashed in mid-air in heavy rain and darkness and crashed into the sea.;;;
02/05/1938;Kandalaksha;67,1508;32,4134;TsAGI;V6 (airship);19;0;19;13;0;13;0;The airship crashed while on a trial flight in preparation of rescuing  Russian scientists on an ice floe in Greenland. The airship crashed into the side of a mountain.;;;
02/09/1938;Guadalupe;25,6649;-100,2055;Mexicana;Lockheed 10 Electra;2;0;0;2;0;0;0;Crashed on a second test flight.;;;
02/09/1938;Marselha;43,2964;5,3700;Air France;LiorÃ©-et-Olivier H-242;12;7;5;8;5;3;0;The flying boat struck the breakwater in fog at 60 miles an hour and burst into flames while attempting to take off.;;;
02/13/1938;Mediterranean Sea;#CAMPO!;#CAMPO!;Ala Littoria SA;Cant Z-506;14;10;4;14;10;4;0;Disappeared over the Mediterranean Sea while flying in a storm.;;;
02/22/1938;Pontoise;49,0516;2,1017;Deutsche Lufthansa;Junkers JU.52;3;0;0;3;0;0;0;The mail plane crashed in fog within a few miles of it's destination near Bourget Airport.;;;
03/01/1938;Near Wawona, Cailifornia;#CAMPO!;#CAMPO!;Trans Continental and Western Air;Douglas DC-2-112;9;6;3;9;6;3;0;Crashed into the high Sierra after encountering a severe weather front while en route. The pilot radioed that ice was forming on the DC-2's wings as it neared the Tehachapi Mountains near Bakersfield and that he was turning back towards the north to land at Fresno. The aircraft sheared off the tops of pine trees and crashed 200 feet below a summit. The wreckage was not found until 6/12/38.;;;
03/07/1938;Datia;25,6577;78,4578;Air France;Potez 621;7;3;4;7;3;4;0;Crashed and burst into flames shortly after taking off from Dum Dum.;;;
03/08/1938;Somerton;51,0535;-2,7361;Australian National Airways;De Havilland DH-60;1;0;1;1;0;1;0;The pilot made a sharp turn, lost control of the aircraft and chrashed.;;;
03/23/1938;Corsavy;42,4678;2,5797;Air France;Dewoitine D-338;8;5;3;8;5;3;0;The mail plane crashed into Cinq Croix peak in  the Pyrenees mountains while en route.;;;
04/30/1938;Near Formia, Italy;#CAMPO!;#CAMPO!;Ala Littoria;Junkers JU-52;19;14;5;19;14;5;0;Struck cloud obscured Mount Maranola.;;;
05/05/1938;Balbuena, Mexico;#CAMPO!;#CAMPO!;Lineas AÃ©reas Mineras;Lockheed Vega 5B;6;5;1;1;5;1;0;Stalled and crashed on takeoff.;;;
05/16/1938;Near Saugus, California;#CAMPO!;#CAMPO!;Northwest Orient Airlines;Lockheed 14-H2 Super Electra;9;7;2;9;7;2;0;Struck Stroh peak at 3,300 feet in Mint Canyon, 27 minutes after taking off from Burbank Airport. The aircraft struck a ridge, bounded over a ravine and struck a second ridge, broke up and burst into flames. The crew did not follow the prescribed procedures and was cruising at an unsafe altitude to overfly the mountainous region.;;;
05/22/1938;São Paulo;-23,5487;-46,6383;Cruzeiro do Sul;Junkers JU-52/3m;17;14;3;6;6;0;0;Shortly after taking the plane stalled and crashed into Santos estuary.;;;
05/24/1938;Cleveland;41,4822;-81,6697;United Air Lines;Douglas DST-A-207A;10;7;3;10;7;3;0;An uncontrollable fire developed in the right engine and the pilot decided to make an emergency landing rather than try to reach Cleveland Airport. The plane struck trees in level flight 8.5 miles east of Cleveland Airport. A fire in the right engine accessory section which resulted from the failure of a cylinder barrel and was fed from the right engine oil supply.;;;
05/27/1938;Alberno Canal, BC, Canada;#CAMPO!;#CAMPO!;Ginger Coote Airways;Fairchild 51;1;0;1;1;0;1;0;Crashed into a wooded area after hitting trees;;;
05/27/1938;Langeoog;53,7459;7,4808;Deutsche Lufthansa;Heinkel 116;3;0;3;3;0;3;0;Crashed on Langeoog Island.;;;
06/08/1938;Near Singida, Tanzania;#CAMPO!;#CAMPO!;Wilson Airways;De Havilland DH-85;3;1;2;3;1;2;0;Crashed about 50 miles from Singida.;;;
07/08/1938;Billings;45,7867;-108,5372;Northwest Orient Airlines;Lockheed 14 Super Electra;10;8;2;1;1;0;0;While taking off from Billings, the airplane left the ground in a stalled condition from which the pilot attempted to recover by use of full emergency power. Emergency power was not available because of improper adjustment of the stop which had been placed on the quadrant of the propeller pitch control levers, preventing the levers from going to the full low pitch position. As a result of the stalled condition, the airplane fell off on the right wing and crashed at a point 1,100 feet beyond the NE runway, the pilot having cut the switch just prior to the impact.;;;
07/14/1938;Sardenha;#CAMPO!;#CAMPO!;Ala Littoria;Savoia Marchetti S-66;20;16;4;20;16;4;0;The flying boat crashed into the Tyrrhenian Sea after the collapse of a wing.;;;
07/22/1938;Stulpica, Romania;#CAMPO!;#CAMPO!;LOT Polish Airlines;Lockheed 14H Super Electra;14;12;2;14;12;2;0;Crashed in strong turbulence and after being struck by lightning .;;;
07/27/1938;Quisumu;-0,1091;34,7574;Imperial Airways;Armstrong-Withworth Atlanta;4;0;4;4;0;4;0;"Flew into a hillside soon after takeoff from Kisumu. The ship was named ""Amalthea.""";;;
07/29/1938;Pacific Ocean between Manila and Guam;#CAMPO!;#CAMPO!;Pan American World Airways;Martin M-130 (flying boat);15;6;9;15;6;9;0;"The plane crashed into the ocean while en route between Guam and Manilla. The last known position was 12.27 N, 130.40 W or 582 nm east southeast of Manila at 04:00 GCT. Cause unknown. The plane may have been hijacked by the Japanese and flown to Truk Island where the crew and passengers were murdered. The aircraft was named ""Hawaii Clipper.""";;;
08/10/1938;Debrecen;#CAMPO!;#CAMPO!;Magyar Legiforagalmi;Ford Tri-motor F-VIII;12;10;2;12;10;2;0;Crashed in a field after penetrating a thunderstorm. The plane was carrying Hungarian journalists.;;;
08/10/1938;Shishijima, Japan;#CAMPO!;#CAMPO!;Dai Nippon;Douglas DF-151;6;3;3;6;3;3;0;Crash landed off Chichijima island.;;;
